"Id","ActivityHour","StepTotal","period"
4702921684,"2016-04-07 05:00:00",0,"march-april"
4702921684,"2016-04-07 06:00:00",868,"march-april"
4702921684,"2016-04-07 07:00:00",175,"march-april"
4702921684,"2016-04-07 08:00:00",150,"march-april"
4702921684,"2016-04-07 09:00:00",1276,"march-april"
4702921684,"2016-04-07 10:00:00",54,"march-april"
4702921684,"2016-04-07 11:00:00",259,"march-april"
4702921684,"2016-04-07 12:00:00",89,"march-april"
4702921684,"2016-04-07 13:00:00",181,"march-april"
4702921684,"2016-04-07 14:00:00",112,"march-april"
4702921684,"2016-04-07 15:00:00",0,"march-april"
4702921684,"2016-04-07 16:00:00",270,"march-april"
4702921684,"2016-04-07 17:00:00",427,"march-april"
4702921684,"2016-04-07 18:00:00",926,"march-april"
4702921684,"2016-04-07 19:00:00",864,"march-april"
4702921684,"2016-04-07 20:00:00",606,"march-april"
4702921684,"2016-04-07 21:00:00",137,"march-april"
4702921684,"2016-04-07 22:00:00",191,"march-april"
4702921684,"2016-04-07 23:00:00",0,"march-april"
4702921684,"2016-04-08 00:00:00",0,"march-april"
4702921684,"2016-04-08 01:00:00",0,"march-april"
4702921684,"2016-04-08 02:00:00",0,"march-april"
4702921684,"2016-04-08 03:00:00",0,"march-april"
4702921684,"2016-04-08 04:00:00",0,"march-april"
4702921684,"2016-04-08 05:00:00",0,"march-april"
4702921684,"2016-04-08 06:00:00",755,"march-april"
4702921684,"2016-04-08 07:00:00",356,"march-april"
4702921684,"2016-04-08 08:00:00",115,"march-april"
4702921684,"2016-04-08 09:00:00",1393,"march-april"
4702921684,"2016-04-08 10:00:00",155,"march-april"
4702921684,"2016-04-08 11:00:00",10,"march-april"
4702921684,"2016-04-08 12:00:00",421,"march-april"
4702921684,"2016-04-08 13:00:00",99,"march-april"
4702921684,"2016-04-08 14:00:00",6,"march-april"
4702921684,"2016-04-08 15:00:00",300,"march-april"
4702921684,"2016-04-08 16:00:00",186,"march-april"
4702921684,"2016-04-08 17:00:00",1213,"march-april"
4702921684,"2016-04-08 18:00:00",1703,"march-april"
4702921684,"2016-04-08 19:00:00",652,"march-april"
4702921684,"2016-04-08 20:00:00",283,"march-april"
4702921684,"2016-04-08 21:00:00",136,"march-april"
4702921684,"2016-04-08 22:00:00",321,"march-april"
4702921684,"2016-04-08 23:00:00",0,"march-april"
4702921684,"2016-04-09 00:00:00",0,"march-april"
4702921684,"2016-04-09 01:00:00",0,"march-april"
4702921684,"2016-04-09 02:00:00",0,"march-april"
4702921684,"2016-04-09 03:00:00",0,"march-april"
4702921684,"2016-04-09 04:00:00",0,"march-april"
4702921684,"2016-04-09 05:00:00",0,"march-april"
4702921684,"2016-04-09 06:00:00",0,"march-april"
4702921684,"2016-04-09 07:00:00",766,"march-april"
4702921684,"2016-04-09 08:00:00",264,"march-april"
4702921684,"2016-04-09 09:00:00",341,"march-april"
4702921684,"2016-04-09 10:00:00",511,"march-april"
4702921684,"2016-04-09 11:00:00",1310,"march-april"
4702921684,"2016-04-09 12:00:00",1233,"march-april"
4702921684,"2016-04-09 13:00:00",1614,"march-april"
4702921684,"2016-04-09 14:00:00",1113,"march-april"
4702921684,"2016-04-09 15:00:00",1463,"march-april"
4702921684,"2016-04-09 16:00:00",1402,"march-april"
4702921684,"2016-04-09 17:00:00",794,"march-april"
4702921684,"2016-04-09 18:00:00",1448,"march-april"
4702921684,"2016-04-09 19:00:00",255,"march-april"
4702921684,"2016-04-09 20:00:00",212,"march-april"
4702921684,"2016-04-09 21:00:00",539,"march-april"
4702921684,"2016-04-09 22:00:00",384,"march-april"
4702921684,"2016-04-09 23:00:00",353,"march-april"
4702921684,"2016-04-10 00:00:00",0,"march-april"
4702921684,"2016-04-10 01:00:00",0,"march-april"
4702921684,"2016-04-10 02:00:00",0,"march-april"
4702921684,"2016-04-10 03:00:00",0,"march-april"
4702921684,"2016-04-10 04:00:00",11,"march-april"
4702921684,"2016-04-10 05:00:00",8,"march-april"
4702921684,"2016-04-10 06:00:00",32,"march-april"
4702921684,"2016-04-10 07:00:00",0,"march-april"
4702921684,"2016-04-10 08:00:00",483,"march-april"
4702921684,"2016-04-10 09:00:00",642,"march-april"
4702921684,"2016-04-10 10:00:00",277,"march-april"
4702921684,"2016-04-10 11:00:00",481,"march-april"
4702921684,"2016-04-10 12:00:00",1221,"march-april"
4702921684,"2016-04-10 13:00:00",1224,"march-april"
4702921684,"2016-04-10 14:00:00",1767,"march-april"
4702921684,"2016-04-10 15:00:00",1872,"march-april"
4702921684,"2016-04-10 16:00:00",2013,"march-april"
4702921684,"2016-04-10 17:00:00",783,"march-april"
4702921684,"2016-04-10 18:00:00",289,"march-april"
4702921684,"2016-04-10 19:00:00",0,"march-april"
4702921684,"2016-04-10 20:00:00",7,"march-april"
4702921684,"2016-04-10 21:00:00",0,"march-april"
4702921684,"2016-04-10 22:00:00",25,"march-april"
4702921684,"2016-04-10 23:00:00",0,"march-april"
4702921684,"2016-04-11 00:00:00",0,"march-april"
4702921684,"2016-04-11 01:00:00",0,"march-april"
4702921684,"2016-04-11 02:00:00",0,"march-april"
4702921684,"2016-04-11 03:00:00",0,"march-april"
4702921684,"2016-04-11 04:00:00",0,"march-april"
4702921684,"2016-04-11 05:00:00",0,"march-april"
4702921684,"2016-04-11 06:00:00",712,"march-april"
4702921684,"2016-04-11 07:00:00",138,"march-april"
4702921684,"2016-04-11 08:00:00",197,"march-april"
4702921684,"2016-04-11 09:00:00",1373,"march-april"
4702921684,"2016-04-11 10:00:00",8,"march-april"
4702921684,"2016-04-11 11:00:00",92,"march-april"
4702921684,"2016-04-11 12:00:00",288,"march-april"
4702921684,"2016-04-11 13:00:00",80,"march-april"
4702921684,"2016-04-11 14:00:00",208,"march-april"
4702921684,"2016-04-11 15:00:00",114,"march-april"
4702921684,"2016-04-11 16:00:00",31,"march-april"
4702921684,"2016-04-11 17:00:00",916,"march-april"
4702921684,"2016-04-11 18:00:00",567,"march-april"
4702921684,"2016-04-11 19:00:00",367,"march-april"
4702921684,"2016-04-11 20:00:00",1017,"march-april"
4702921684,"2016-04-11 21:00:00",349,"march-april"
5553957443,"2016-03-12 00:00:00",31,"march-april"
5553957443,"2016-03-12 01:00:00",0,"march-april"
5553957443,"2016-03-12 02:00:00",0,"march-april"
5553957443,"2016-03-12 03:00:00",8,"march-april"
5553957443,"2016-03-12 04:00:00",0,"march-april"
5553957443,"2016-03-12 05:00:00",0,"march-april"
5553957443,"2016-03-12 06:00:00",0,"march-april"
5553957443,"2016-03-12 07:00:00",0,"march-april"
5553957443,"2016-03-12 08:00:00",6,"march-april"
5553957443,"2016-03-12 09:00:00",0,"march-april"
5553957443,"2016-03-12 10:00:00",179,"march-april"
5553957443,"2016-03-12 11:00:00",125,"march-april"
5553957443,"2016-03-12 12:00:00",24,"march-april"
5553957443,"2016-03-12 13:00:00",37,"march-april"
5553957443,"2016-03-12 14:00:00",136,"march-april"
5553957443,"2016-03-12 15:00:00",69,"march-april"
5553957443,"2016-03-12 16:00:00",22,"march-april"
5553957443,"2016-03-12 17:00:00",32,"march-april"
5553957443,"2016-03-12 18:00:00",184,"march-april"
5553957443,"2016-03-12 19:00:00",12,"march-april"
5553957443,"2016-03-12 20:00:00",291,"march-april"
5553957443,"2016-03-12 21:00:00",21,"march-april"
5553957443,"2016-03-12 22:00:00",4,"march-april"
5553957443,"2016-03-12 23:00:00",258,"march-april"
5553957443,"2016-03-13 00:00:00",23,"march-april"
5553957443,"2016-03-13 01:00:00",0,"march-april"
5553957443,"2016-03-13 02:00:00",0,"march-april"
5553957443,"2016-03-13 03:00:00",0,"march-april"
5553957443,"2016-03-13 04:00:00",0,"march-april"
5553957443,"2016-03-13 05:00:00",0,"march-april"
5553957443,"2016-03-13 06:00:00",86,"march-april"
5553957443,"2016-03-13 07:00:00",0,"march-april"
5553957443,"2016-03-13 08:00:00",0,"march-april"
5553957443,"2016-03-13 09:00:00",0,"march-april"
5553957443,"2016-03-13 10:00:00",212,"march-april"
5553957443,"2016-03-13 11:00:00",98,"march-april"
5553957443,"2016-03-13 12:00:00",51,"march-april"
5553957443,"2016-03-13 13:00:00",833,"march-april"
5553957443,"2016-03-13 14:00:00",1090,"march-april"
5553957443,"2016-03-13 15:00:00",1465,"march-april"
5553957443,"2016-03-13 16:00:00",226,"march-april"
5553957443,"2016-03-13 17:00:00",28,"march-april"
5553957443,"2016-03-13 18:00:00",337,"march-april"
5553957443,"2016-03-13 19:00:00",182,"march-april"
5553957443,"2016-03-13 20:00:00",398,"march-april"
5553957443,"2016-03-13 21:00:00",30,"march-april"
5553957443,"2016-03-13 22:00:00",0,"march-april"
5553957443,"2016-03-13 23:00:00",0,"march-april"
5553957443,"2016-03-14 00:00:00",0,"march-april"
5553957443,"2016-03-14 01:00:00",0,"march-april"
5553957443,"2016-03-14 02:00:00",7,"march-april"
5553957443,"2016-03-14 03:00:00",0,"march-april"
5553957443,"2016-03-14 04:00:00",0,"march-april"
5553957443,"2016-03-14 05:00:00",593,"march-april"
5553957443,"2016-03-14 06:00:00",246,"march-april"
5553957443,"2016-03-14 07:00:00",2322,"march-april"
5553957443,"2016-03-14 08:00:00",259,"march-april"
5553957443,"2016-03-14 09:00:00",104,"march-april"
5553957443,"2016-03-14 10:00:00",100,"march-april"
5553957443,"2016-03-14 11:00:00",80,"march-april"
5553957443,"2016-03-14 12:00:00",455,"march-april"
5553957443,"2016-03-14 13:00:00",340,"march-april"
5553957443,"2016-03-14 14:00:00",108,"march-april"
5553957443,"2016-03-14 15:00:00",102,"march-april"
5553957443,"2016-03-14 16:00:00",1899,"march-april"
5553957443,"2016-03-14 17:00:00",2945,"march-april"
5553957443,"2016-03-14 18:00:00",2755,"march-april"
5553957443,"2016-03-14 19:00:00",317,"march-april"
5553957443,"2016-03-14 20:00:00",373,"march-april"
5553957443,"2016-03-14 21:00:00",363,"march-april"
5553957443,"2016-03-14 22:00:00",147,"march-april"
5553957443,"2016-03-14 23:00:00",110,"march-april"
5553957443,"2016-03-15 00:00:00",4,"march-april"
5553957443,"2016-03-15 01:00:00",0,"march-april"
5553957443,"2016-03-15 02:00:00",59,"march-april"
5553957443,"2016-03-15 03:00:00",0,"march-april"
5553957443,"2016-03-15 04:00:00",0,"march-april"
5553957443,"2016-03-15 05:00:00",0,"march-april"
5553957443,"2016-03-15 06:00:00",672,"march-april"
5553957443,"2016-03-15 07:00:00",946,"march-april"
5553957443,"2016-03-15 08:00:00",100,"march-april"
5553957443,"2016-03-15 09:00:00",94,"march-april"
5553957443,"2016-03-15 10:00:00",473,"march-april"
5553957443,"2016-03-15 11:00:00",1114,"march-april"
5553957443,"2016-03-15 12:00:00",749,"march-april"
5553957443,"2016-03-15 13:00:00",151,"march-april"
5553957443,"2016-03-15 14:00:00",80,"march-april"
5553957443,"2016-03-15 15:00:00",109,"march-april"
5553957443,"2016-03-15 16:00:00",1696,"march-april"
5553957443,"2016-03-15 17:00:00",1192,"march-april"
5553957443,"2016-03-15 18:00:00",602,"march-april"
5553957443,"2016-03-15 19:00:00",447,"march-april"
5553957443,"2016-03-15 20:00:00",408,"march-april"
5553957443,"2016-03-15 21:00:00",411,"march-april"
5553957443,"2016-03-15 22:00:00",327,"march-april"
5553957443,"2016-03-15 23:00:00",0,"march-april"
5553957443,"2016-03-16 00:00:00",0,"march-april"
5553957443,"2016-03-16 01:00:00",10,"march-april"
5553957443,"2016-03-16 02:00:00",0,"march-april"
5553957443,"2016-03-16 03:00:00",15,"march-april"
5553957443,"2016-03-16 04:00:00",18,"march-april"
5553957443,"2016-03-16 05:00:00",17,"march-april"
5553957443,"2016-03-16 06:00:00",532,"march-april"
5553957443,"2016-03-16 07:00:00",2058,"march-april"
5553957443,"2016-03-16 08:00:00",124,"march-april"
5553957443,"2016-03-16 09:00:00",258,"march-april"
5553957443,"2016-03-16 10:00:00",35,"march-april"
5553957443,"2016-03-16 11:00:00",8,"march-april"
5553957443,"2016-03-16 12:00:00",322,"march-april"
5553957443,"2016-03-16 13:00:00",327,"march-april"
5553957443,"2016-03-16 14:00:00",91,"march-april"
5553957443,"2016-03-16 15:00:00",13,"march-april"
5553957443,"2016-03-16 16:00:00",701,"march-april"
5553957443,"2016-03-16 17:00:00",2557,"march-april"
5553957443,"2016-03-16 18:00:00",2144,"march-april"
5553957443,"2016-03-16 19:00:00",832,"march-april"
5553957443,"2016-03-16 20:00:00",76,"march-april"
5553957443,"2016-03-16 21:00:00",321,"march-april"
5553957443,"2016-03-16 22:00:00",437,"march-april"
5553957443,"2016-03-16 23:00:00",602,"march-april"
5553957443,"2016-03-17 00:00:00",191,"march-april"
5553957443,"2016-03-17 01:00:00",0,"march-april"
5553957443,"2016-03-17 02:00:00",7,"march-april"
5553957443,"2016-03-17 03:00:00",9,"march-april"
5553957443,"2016-03-17 04:00:00",0,"march-april"
5553957443,"2016-03-17 05:00:00",536,"march-april"
5553957443,"2016-03-17 06:00:00",761,"march-april"
5553957443,"2016-03-17 07:00:00",405,"march-april"
5553957443,"2016-03-17 08:00:00",65,"march-april"
5553957443,"2016-03-17 09:00:00",208,"march-april"
5553957443,"2016-03-17 10:00:00",135,"march-april"
5553957443,"2016-03-17 11:00:00",237,"march-april"
5553957443,"2016-03-17 12:00:00",90,"march-april"
5553957443,"2016-03-17 13:00:00",256,"march-april"
5553957443,"2016-03-17 14:00:00",579,"march-april"
5553957443,"2016-03-17 15:00:00",1109,"march-april"
5553957443,"2016-03-17 16:00:00",590,"march-april"
5553957443,"2016-03-17 17:00:00",25,"march-april"
5553957443,"2016-03-17 18:00:00",7,"march-april"
5553957443,"2016-03-17 19:00:00",0,"march-april"
5553957443,"2016-03-17 20:00:00",389,"march-april"
5553957443,"2016-03-17 21:00:00",662,"march-april"
5553957443,"2016-03-17 22:00:00",0,"march-april"
5553957443,"2016-03-17 23:00:00",0,"march-april"
5553957443,"2016-03-18 00:00:00",0,"march-april"
5553957443,"2016-03-18 01:00:00",27,"march-april"
5553957443,"2016-03-18 02:00:00",586,"march-april"
5553957443,"2016-03-18 03:00:00",90,"march-april"
5553957443,"2016-03-18 04:00:00",33,"march-april"
5553957443,"2016-03-18 05:00:00",504,"march-april"
5553957443,"2016-03-18 06:00:00",828,"march-april"
5553957443,"2016-03-18 07:00:00",672,"march-april"
5553957443,"2016-03-18 08:00:00",36,"march-april"
5553957443,"2016-03-18 09:00:00",460,"march-april"
5553957443,"2016-03-18 10:00:00",306,"march-april"
5553957443,"2016-03-18 11:00:00",91,"march-april"
5553957443,"2016-03-18 12:00:00",0,"march-april"
5553957443,"2016-03-18 13:00:00",37,"march-april"
5553957443,"2016-03-18 14:00:00",19,"march-april"
5553957443,"2016-03-18 15:00:00",0,"march-april"
5553957443,"2016-03-18 16:00:00",0,"march-april"
5553957443,"2016-03-18 17:00:00",0,"march-april"
5553957443,"2016-03-18 18:00:00",0,"march-april"
5553957443,"2016-03-18 19:00:00",0,"march-april"
5553957443,"2016-03-18 20:00:00",0,"march-april"
5553957443,"2016-03-18 21:00:00",0,"march-april"
5553957443,"2016-03-18 22:00:00",0,"march-april"
5553957443,"2016-03-18 23:00:00",0,"march-april"
5553957443,"2016-03-19 00:00:00",0,"march-april"
5553957443,"2016-03-19 01:00:00",0,"march-april"
5553957443,"2016-03-19 02:00:00",0,"march-april"
5553957443,"2016-03-19 03:00:00",0,"march-april"
5553957443,"2016-03-19 04:00:00",0,"march-april"
5553957443,"2016-03-19 05:00:00",0,"march-april"
5553957443,"2016-03-19 06:00:00",0,"march-april"
5553957443,"2016-03-19 07:00:00",0,"march-april"
5553957443,"2016-03-19 08:00:00",0,"march-april"
5553957443,"2016-03-19 09:00:00",0,"march-april"
5553957443,"2016-03-19 10:00:00",0,"march-april"
5553957443,"2016-03-19 11:00:00",0,"march-april"
5553957443,"2016-03-19 12:00:00",0,"march-april"
5553957443,"2016-03-19 13:00:00",0,"march-april"
5553957443,"2016-03-19 14:00:00",0,"march-april"
5553957443,"2016-03-19 15:00:00",0,"march-april"
5553957443,"2016-03-19 16:00:00",0,"march-april"
5553957443,"2016-03-19 17:00:00",0,"march-april"
5553957443,"2016-03-19 18:00:00",0,"march-april"
5553957443,"2016-03-19 19:00:00",0,"march-april"
5553957443,"2016-03-19 20:00:00",0,"march-april"
5553957443,"2016-03-19 21:00:00",0,"march-april"
5553957443,"2016-03-19 22:00:00",0,"march-april"
5553957443,"2016-03-19 23:00:00",0,"march-april"
5553957443,"2016-03-20 00:00:00",0,"march-april"
5553957443,"2016-03-20 01:00:00",0,"march-april"
5553957443,"2016-03-20 02:00:00",0,"march-april"
5553957443,"2016-03-20 03:00:00",0,"march-april"
5553957443,"2016-03-20 04:00:00",0,"march-april"
5553957443,"2016-03-20 05:00:00",0,"march-april"
5553957443,"2016-03-20 06:00:00",0,"march-april"
5553957443,"2016-03-20 07:00:00",0,"march-april"
5553957443,"2016-03-20 08:00:00",0,"march-april"
5553957443,"2016-03-20 09:00:00",0,"march-april"
5553957443,"2016-03-20 10:00:00",0,"march-april"
5553957443,"2016-03-20 11:00:00",0,"march-april"
5553957443,"2016-03-20 12:00:00",0,"march-april"
5553957443,"2016-03-20 13:00:00",0,"march-april"
5553957443,"2016-03-20 14:00:00",0,"march-april"
5553957443,"2016-03-20 15:00:00",0,"march-april"
5553957443,"2016-03-20 16:00:00",0,"march-april"
5553957443,"2016-03-20 17:00:00",0,"march-april"
5553957443,"2016-03-20 18:00:00",0,"march-april"
5553957443,"2016-03-20 19:00:00",0,"march-april"
5553957443,"2016-03-20 20:00:00",0,"march-april"
5553957443,"2016-03-20 21:00:00",0,"march-april"
5553957443,"2016-03-20 22:00:00",0,"march-april"
5553957443,"2016-03-20 23:00:00",0,"march-april"
5553957443,"2016-03-21 00:00:00",0,"march-april"
5553957443,"2016-03-21 01:00:00",0,"march-april"
5553957443,"2016-03-21 02:00:00",0,"march-april"
5553957443,"2016-03-21 03:00:00",0,"march-april"
5553957443,"2016-03-21 04:00:00",0,"march-april"
5553957443,"2016-03-21 05:00:00",0,"march-april"
5553957443,"2016-03-21 06:00:00",0,"march-april"
5553957443,"2016-03-21 07:00:00",0,"march-april"
5553957443,"2016-03-21 08:00:00",0,"march-april"
5553957443,"2016-03-21 09:00:00",37,"march-april"
5553957443,"2016-03-21 10:00:00",0,"march-april"
5553957443,"2016-03-21 11:00:00",0,"march-april"
5553957443,"2016-03-21 12:00:00",16,"march-april"
5553957443,"2016-03-21 13:00:00",425,"march-april"
5553957443,"2016-03-21 14:00:00",801,"march-april"
5553957443,"2016-03-21 15:00:00",46,"march-april"
5553957443,"2016-03-21 16:00:00",59,"march-april"
5553957443,"2016-03-21 17:00:00",133,"march-april"
5553957443,"2016-03-21 18:00:00",443,"march-april"
5553957443,"2016-03-21 19:00:00",565,"march-april"
5553957443,"2016-03-21 20:00:00",251,"march-april"
5553957443,"2016-03-21 21:00:00",89,"march-april"
5553957443,"2016-03-21 22:00:00",129,"march-april"
5553957443,"2016-03-21 23:00:00",252,"march-april"
5553957443,"2016-03-22 00:00:00",116,"march-april"
5553957443,"2016-03-22 01:00:00",105,"march-april"
5553957443,"2016-03-22 02:00:00",0,"march-april"
5553957443,"2016-03-22 03:00:00",5,"march-april"
5553957443,"2016-03-22 04:00:00",0,"march-april"
5553957443,"2016-03-22 05:00:00",4,"march-april"
5553957443,"2016-03-22 06:00:00",7,"march-april"
5553957443,"2016-03-22 07:00:00",11,"march-april"
5553957443,"2016-03-22 08:00:00",0,"march-april"
5553957443,"2016-03-22 09:00:00",0,"march-april"
5553957443,"2016-03-22 10:00:00",7,"march-april"
